Table Name,Field Name,Dataset Name
dimDates,DateHierarchy_DayName_3,CRP - Daily Report (Location)
dimDates,IsHoliday,CRP - Daily Report (Location)
dimDates,refSequentialDay,CRP - Daily Report (Location)
dimDates,CompleteWeek_Location,CRP - Daily Report (Location)
dimDates,R03_PeriodEnding,CRP - Daily Report (Location)
dimDates,R06_PeriodEnding,CRP - Daily Report (Location)
dimDates,R09_PeriodEnding,CRP - Daily Report (Location)
dimDates,R12_PeriodEnding,CRP - Daily Report (Location)
dimDates,filter_CYLY,CRP - Daily Report (Location)
dimDates,FullDateRange_Location_CompleteMonth,CRP - Daily Report (Location)
dimDates,IsHolidayWeek,CRP - Daily Report (Location)
dimDates,IsBeforeToday,CRP - Daily Report (Location)
dimDates,IsCompleteMonth,CRP - Daily Report (Location)
dimDates,IsLastCompleteMonth,CRP - Daily Report (Location)
dimDates,IsMTD_Calendar,CRP - Daily Report (Location)
dimDates,R03_Calendar_PeriodEnding,CRP - Daily Report (Location)
dimDates,R06_Calendar_PeriodEnding,CRP - Daily Report (Location)
dimDates,R09_Calendar_PeriodEnding,CRP - Daily Report (Location)
dimDates,R12_Calendar_PeriodEnding,CRP - Daily Report (Location)
dimDates,numDays_Calendar,CRP - Daily Report (Location)
dimDates,numDays_Business,CRP - Daily Report (Location)
dimLocations_Oracle,Oracle_Mapping,CRP - Daily Report (Location)
dimLocations_Oracle,LegalEntity_ID,CRP - Daily Report (Location)
dimLocations_Oracle,LegalEntity_Description,CRP - Daily Report (Location)
dimLocations_Oracle,Practice_ID,CRP - Daily Report (Location)
dimLocations_Oracle,Practice_Description,CRP - Daily Report (Location)
dimLocations_Oracle,Location_ID,CRP - Daily Report (Location)
dimLocations_Oracle,Location_Description,CRP - Daily Report (Location)
dimLocations_Oracle,Specialty_ID,CRP - Daily Report (Location)
dimLocations_Oracle,Specialty_Description,CRP - Daily Report (Location)
dimLocations_Oracle,Department_ID,CRP - Daily Report (Location)
dimLocations_Oracle,Department_Description,CRP - Daily Report (Location)
dimLocations_Oracle,Division,CRP - Daily Report (Location)
dimLocations_Oracle,Region,CRP - Daily Report (Location)
dimLocations_Oracle,Market,CRP - Daily Report (Location)
dimLocations_Oracle,MarketPresident,CRP - Daily Report (Location)
dimLocations_Oracle,Specialty_Group,CRP - Daily Report (Location)
dimLocations_Oracle,StateAbbrev,CRP - Daily Report (Location)
dimLocations_Oracle,State,CRP - Daily Report (Location)
dimLocations_Oracle,StartDate,CRP - Daily Report (Location)
dimLocations_Oracle,EndDate,CRP - Daily Report (Location)
dimLocations_Oracle,IsPrac_00_22,CRP - Daily Report (Location)
dimLocations_Oracle,IsPrac_11_22,CRP - Daily Report (Location)
dimLocations_Oracle,IsHS_Topside,CRP - Daily Report (Location)
dimLocations_Oracle,Prac00_22andTopsideHS,CRP - Daily Report (Location)
dimLocations_Oracle,Prac11_22andTopsideHS,CRP - Daily Report (Location)
dimLocations_Oracle,IsGA,CRP - Daily Report (Location)
dimLocations_Oracle,SameUnitStatus_R12,CRP - Daily Report (Location)
dimLocations_Oracle,IsTelehealth,CRP - Daily Report (Location)
dimLocations_Oracle,HasBDModel,CRP - Daily Report (Location)
dimLocations_Oracle,HospCode,CRP - Daily Report (Location)
dimLocations_Oracle,FilterPracticeID,CRP - Daily Report (Location)
dimLocations_Oracle,Market_EDW,CRP - Daily Report (Location)
dimLocations_Oracle,Market_Edit,CRP - Daily Report (Location)
dimLocations_Oracle,IsOverhead,CRP - Daily Report (Location)
dimLocations_Oracle,LocationFilter,CRP - Daily Report (Location)
dimLocations_Oracle,LocationFilter_Expanded,CRP - Daily Report (Location)
dimLocations_Oracle,Region_EDW,CRP - Daily Report (Location)
dimLocations_Oracle,Practice_Merge,CRP - Daily Report (Location)
dimLocations_Oracle,Specialty_Description_original,CRP - Daily Report (Location)
dimLocations_Oracle,Specialty_Group_original,CRP - Daily Report (Location)
dimLocations_Oracle,State_Edit,CRP - Daily Report (Location)
dimLocations_Oracle,StateAbbrev_Edit,CRP - Daily Report (Location)
dimLocations_Oracle,MarketDirector,CRP - Daily Report (Location)
dimLocations_Oracle,PracticeGroup,CRP - Daily Report (Location)
dimLocations_Oracle,Location_Merge,CRP - Daily Report (Location)
dimLocations_Oracle,HS_Type,CRP - Daily Report (Location)
dimLocations_Oracle,TaxID,CRP - Daily Report (Location)
dimLocations_Oracle,HospitalSystem,CRP - Daily Report (Location)
dimLocations_Oracle,HospitalSubSystem,CRP - Daily Report (Location)
dimLocations_Oracle,Territory_Level1,CRP - Daily Report (Location)
dimLocations_Oracle,Territory_Level2,CRP - Daily Report (Location)
Account Hierarchy,Account_ID,CRP - Finance - Opsum Transactional
Account Hierarchy,Account_Mapping_Description,CRP - Finance - Opsum Transactional
Account Hierarchy,Level4Desc,CRP - Finance - Opsum Transactional
Account Hierarchy,Level5Desc,CRP - Finance - Opsum Transactional
Account Hierarchy,Level6Desc,CRP - Finance - Opsum Transactional
Account Hierarchy,Level7Desc,CRP - Finance - Opsum Transactional
Account Hierarchy,Level1,CRP - Finance - Opsum Transactional
Account Hierarchy,Level2,CRP - Finance - Opsum Transactional
Account Hierarchy,Level3,CRP - Finance - Opsum Transactional
Account Hierarchy,Level4,CRP - Finance - Opsum Transactional
Account Hierarchy,Level5,CRP - Finance - Opsum Transactional
Account Hierarchy,Level6,CRP - Finance - Opsum Transactional
Account Hierarchy,Level7,CRP - Finance - Opsum Transactional
Account Hierarchy,Level8,CRP - Finance - Opsum Transactional
Account Hierarchy,Level9,CRP - Finance - Opsum Transactional
Account Hierarchy,Level8Desc,CRP - Finance - Opsum Transactional
Account Hierarchy,Level9Desc,CRP - Finance - Opsum Transactional
Account Hierarchy,Payor Mix Renamed Acc,CRP - Finance - Opsum Transactional
Account Hierarchy,Payor Mix Group,CRP - Finance - Opsum Transactional
crf91_dimdates,Calendar_Quarter,CRP - Finance - Opsum Transactional
crf91_dimdates,Date,CRP - Finance - Opsum Transactional
crf91_dimdates,DayName,CRP - Finance - Opsum Transactional
crf91_dimdates,DayShortName,CRP - Finance - Opsum Transactional
crf91_dimdates,MonthName,CRP - Finance - Opsum Transactional
crf91_dimdates,MonthShortName,CRP - Finance - Opsum Transactional
crf91_dimdates,DateNum,CRP - Finance - Opsum Transactional
crf91_dimdates,DayNumOfMonth,CRP - Finance - Opsum Transactional
crf91_dimdates,DayNumOfQuarter,CRP - Finance - Opsum Transactional
crf91_dimdates,DayNumOfWeek,CRP - Finance - Opsum Transactional
crf91_dimdates,DayNumOfYear,CRP - Finance - Opsum Transactional
crf91_dimdates,MonthNum,CRP - Finance - Opsum Transactional
crf91_dimdates,Quarter,CRP - Finance - Opsum Transactional
crf91_dimdates,WeekNum,CRP - Finance - Opsum Transactional
crf91_dimdates,YearMonthNum,CRP - Finance - Opsum Transactional
crf91_dimdates,YearQuarterNum,CRP - Finance - Opsum Transactional
crf91_dimdates,year,CRP - Finance - Opsum Transactional
crf91_dimdates,IsClosed,CRP - Finance - Opsum Transactional
crf91_dimdates,LastCloseHeader,CRP - Finance - Opsum Transactional
Oracle Mapping,Oracle Mapping,CRP - Finance - Opsum Transactional
Oracle Mapping,Department,CRP - Finance - Opsum Transactional
Oracle Mapping,Hospital Code,CRP - Finance - Opsum Transactional
Oracle Mapping,Legal Entity,CRP - Finance - Opsum Transactional
Oracle Mapping,Location,CRP - Finance - Opsum Transactional
Oracle Mapping,Location Acquire Date,CRP - Finance - Opsum Transactional
Oracle Mapping,Location Dispose Date,CRP - Finance - Opsum Transactional
Oracle Mapping,Location State,CRP - Finance - Opsum Transactional
Oracle Mapping,Location with ID,CRP - Finance - Opsum Transactional
Oracle Mapping,Market,CRP - Finance - Opsum Transactional
Oracle Mapping,Market Director,CRP - Finance - Opsum Transactional
Oracle Mapping,Market President,CRP - Finance - Opsum Transactional
Oracle Mapping,crf91_oracledepartmentid,CRP - Finance - Opsum Transactional
Oracle Mapping,crf91_oraclelegalentityid,CRP - Finance - Opsum Transactional
Oracle Mapping,crf91_oraclelocationid,CRP - Finance - Opsum Transactional
Oracle Mapping,crf91_oraclepracticeid,CRP - Finance - Opsum Transactional
Oracle Mapping,crf91_oraclespecialtyid,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice Acquire Date,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice Dispose Date,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice State,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice Type,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice Type Group,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice with ID,CRP - Finance - Opsum Transactional
Oracle Mapping,Specialty,CRP - Finance - Opsum Transactional
Oracle Mapping,Specialty EA,CRP - Finance - Opsum Transactional
Oracle Mapping,Oracle Mapping 2,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice Merge,CRP - Finance - Opsum Transactional
Oracle Mapping,Location Merge,CRP - Finance - Opsum Transactional
Oracle Mapping,Practice Merge with ID,CRP - Finance - Opsum Transactional
Oracle Mapping,Location Merge with ID,CRP - Finance - Opsum Transactional
Subledger,GL_ACCOUNT,CRP - Finance - Opsum Transactional
Subledger,Value,CRP - Finance - Opsum Transactional
Subledger,OracleMapping2,CRP - Finance - Opsum Transactional
Subledger,Department,CRP - Finance - Opsum Transactional
Subledger,Date,CRP - Finance - Opsum Transactional
Subledger,GL_BATCH_NAME,CRP - Finance - Opsum Transactional
Subledger,GL_JOURNAL_SOURCE,CRP - Finance - Opsum Transactional
Subledger,GL_JOURNAL_CATEGORY,CRP - Finance - Opsum Transactional
Subledger,GL_JOURNAL_LINE_DESC,CRP - Finance - Opsum Transactional
Subledger,GL_DEPARTMENT,CRP - Finance - Opsum Transactional
Subledger,SLA_NET_ACCOUNTED,CRP - Finance - Opsum Transactional
Subledger,Act CY,CRP - Finance - Opsum Transactional
Subledger,Act CY2,CRP - Finance - Opsum Transactional
Subledger,Act Prior1,CRP - Finance - Opsum Transactional
Subledger,Act Prior2,CRP - Finance - Opsum Transactional
Subledger,Act Prior3,CRP - Finance - Opsum Transactional
Subledger,Act PY,CRP - Finance - Opsum Transactional
Subledger,Act vs PY,CRP - Finance - Opsum Transactional
Subledger,Amount,CRP - Finance - Opsum Transactional
Subledger,Amount Last 24 Months,CRP - Finance - Opsum Transactional
Subledger,FY2019,CRP - Finance - Opsum Transactional
Subledger,FY2020,CRP - Finance - Opsum Transactional
Subledger,FY2021,CRP - Finance - Opsum Transactional
Subledger,FY2022,CRP - Finance - Opsum Transactional
Subledger,FY2023,CRP - Finance - Opsum Transactional
Subledger,Govt + Self Pay %,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Current,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous1,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous10,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous11,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous12,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous13,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous14,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous15,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous16,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous2,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous3,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous4,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous5,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous6,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous7,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous8,CRP - Finance - Opsum Transactional
Subledger,J_MTD_Previous9,CRP - Finance - Opsum Transactional
Subledger,J_QTD_Current,CRP - Finance - Opsum Transactional
Subledger,J_QTD_Previous1,CRP - Finance - Opsum Transactional
Subledger,J_QTD_Previous12,CRP - Finance - Opsum Transactional
Subledger,J_QTD_Previous2,CRP - Finance - Opsum Transactional
Subledger,J_QTD_Previous3,CRP - Finance - Opsum Transactional
Subledger,J_Var MTD CY vs PY,CRP - Finance - Opsum Transactional
Subledger,J_Var QTD CY vs PY,CRP - Finance - Opsum Transactional
Subledger,J_Var YTD CY vs PY,CRP - Finance - Opsum Transactional
Subledger,J_YTD_Current,CRP - Finance - Opsum Transactional
Subledger,J_YTD_Previous1,CRP - Finance - Opsum Transactional
Subledger,J_YTD_Previous12,CRP - Finance - Opsum Transactional
Subledger,J_YTD_Previous2,CRP - Finance - Opsum Transactional
Subledger,J_YTD_Previous3,CRP - Finance - Opsum Transactional
Subledger,Payor Mix % Amt,CRP - Finance - Opsum Transactional
Subledger,Prior 1 Quarter,CRP - Finance - Opsum Transactional
Subledger,Prior 2 Quarter,CRP - Finance - Opsum Transactional
Subledger,Prior 3 Quarter,CRP - Finance - Opsum Transactional
Subledger,Prior 4 Quarter,CRP - Finance - Opsum Transactional
Subledger,Rolling 12,CRP - Finance - Opsum Transactional
Subledger,Selectedperiod,CRP - Finance - Opsum Transactional
Subledger,Selectedperiod1,CRP - Finance - Opsum Transactional
Subledger,Selectedperiod12,CRP - Finance - Opsum Transactional
Subledger,Selectedperiod2,CRP - Finance - Opsum Transactional
Account Hierarchy,Account_ID,CRP - Finance - OpSum
Account Hierarchy,Account_Mapping_Description,CRP - Finance - OpSum
Account Hierarchy,Level4Desc,CRP - Finance - OpSum
Account Hierarchy,Level5Desc,CRP - Finance - OpSum
Account Hierarchy,Level6Desc,CRP - Finance - OpSum
Account Hierarchy,Level7Desc,CRP - Finance - OpSum
Account Hierarchy,Level1,CRP - Finance - OpSum
Account Hierarchy,Level2,CRP - Finance - OpSum
Account Hierarchy,Level3,CRP - Finance - OpSum
Account Hierarchy,Level4,CRP - Finance - OpSum
Account Hierarchy,Level5,CRP - Finance - OpSum
Account Hierarchy,Level6,CRP - Finance - OpSum
Account Hierarchy,Level7,CRP - Finance - OpSum
Account Hierarchy,Level8,CRP - Finance - OpSum
Account Hierarchy,Level9,CRP - Finance - OpSum
Account Hierarchy,Level8Desc,CRP - Finance - OpSum
Account Hierarchy,Level9Desc,CRP - Finance - OpSum
Account Hierarchy,Payor Mix Renamed Acc,CRP - Finance - OpSum
Account Hierarchy,Payor Mix Group,CRP - Finance - OpSum
Account Hierarchy,Level6Custom,CRP - Finance - OpSum
Account Hierarchy,Level7Custom,CRP - Finance - OpSum
Account Hierarchy,Account_Mapping_Description2,CRP - Finance - OpSum
Budget,Date,CRP - Finance - OpSum
Budget,Oracle Mapping,CRP - Finance - OpSum
Budget,AccountID,CRP - Finance - OpSum
Budget,Value,CRP - Finance - OpSum
Budget,Department,CRP - Finance - OpSum
Budget,Budget,CRP - Finance - OpSum
Budget,Budget MTD,CRP - Finance - OpSum
Budget,Budget QTD,CRP - Finance - OpSum
Budget,Budget YTD,CRP - Finance - OpSum
Budget,Budget Amount,CRP - Finance - OpSum
Budget,Act vs Bud,CRP - Finance - OpSum
Budget,Act vs Bud MTD,CRP - Finance - OpSum
Budget,Act vs Bud QTD,CRP - Finance - OpSum
Budget,Act vs Bud YTD,CRP - Finance - OpSum
Budget,Budget FY,CRP - Finance - OpSum
crf91_dimdates,Calendar_Quarter,CRP - Finance - OpSum
crf91_dimdates,Date,CRP - Finance - OpSum
crf91_dimdates,DayName,CRP - Finance - OpSum
crf91_dimdates,DayShortName,CRP - Finance - OpSum
crf91_dimdates,MonthName,CRP - Finance - OpSum
crf91_dimdates,MonthShortName,CRP - Finance - OpSum
crf91_dimdates,DateNum,CRP - Finance - OpSum
crf91_dimdates,DayNumOfMonth,CRP - Finance - OpSum
crf91_dimdates,DayNumOfQuarter,CRP - Finance - OpSum
crf91_dimdates,DayNumOfWeek,CRP - Finance - OpSum
crf91_dimdates,DayNumOfYear,CRP - Finance - OpSum
crf91_dimdates,MonthNum,CRP - Finance - OpSum
crf91_dimdates,Quarter,CRP - Finance - OpSum
crf91_dimdates,WeekNum,CRP - Finance - OpSum
crf91_dimdates,YearMonthNum,CRP - Finance - OpSum
crf91_dimdates,YearQuarterNum,CRP - Finance - OpSum
crf91_dimdates,year,CRP - Finance - OpSum
crf91_dimdates,IsClosed,CRP - Finance - OpSum
crf91_dimdates,IsClosed 2,CRP - Finance - OpSum
crf91_dimdates,IsHoliday,CRP - Finance - OpSum
crf91_dimdates,IsBusinessDay,CRP - Finance - OpSum
crf91_dimdates,Days in Month,CRP - Finance - OpSum
crf91_dimdates,Days in Month Business,CRP - Finance - OpSum
crf91_dimdates,LastCloseHeader,CRP - Finance - OpSum
crf91_dimdates,Days in Month Business dayofweek,CRP - Finance - OpSum
crf91_dimdates,Days Holiday,CRP - Finance - OpSum
crf91_dimdates,Days in month PY,CRP - Finance - OpSum
crf91_dimdates,Days in month Prior1,CRP - Finance - OpSum
crf91_dimdates,Days in month Prior2,CRP - Finance - OpSum
crf91_dimdates,Business Days in month prior1,CRP - Finance - OpSum
crf91_dimdates,Business Days in month prior2,CRP - Finance - OpSum
crf91_dimdates,Business Days in month PY,CRP - Finance - OpSum
crf91_dimdates,Days in month PY1,CRP - Finance - OpSum
crf91_dimdates,Days R12,CRP - Finance - OpSum
crf91_dimdates,Days R12 Business,CRP - Finance - OpSum
crf91_dimdates,Days FY2019,CRP - Finance - OpSum
crf91_dimdates,FY Days,CRP - Finance - OpSum
crf91_dimdates,Days FY Business,CRP - Finance - OpSum
crf91_dimdates,Days FY2020,CRP - Finance - OpSum
crf91_dimdates,Days FY2021,CRP - Finance - OpSum
crf91_dimdates,Days FY2022,CRP - Finance - OpSum
crf91_dimdates,Days FY2019 Business,CRP - Finance - OpSum
crf91_dimdates,Days FY2020 Business,CRP - Finance - OpSum
crf91_dimdates,Days FY2021 Business,CRP - Finance - OpSum
crf91_dimdates,Days FY2022 Business,CRP - Finance - OpSum
Oracle Mapping,Oracle Mapping,CRP - Finance - OpSum
Oracle Mapping,Department,CRP - Finance - OpSum
Oracle Mapping,Hospital Code,CRP - Finance - OpSum
Oracle Mapping,Legal Entity,CRP - Finance - OpSum
Oracle Mapping,Location,CRP - Finance - OpSum
Oracle Mapping,Location Acquire Date,CRP - Finance - OpSum
Oracle Mapping,Location Dispose Date,CRP - Finance - OpSum
Oracle Mapping,Location State,CRP - Finance - OpSum
Oracle Mapping,Location with ID,CRP - Finance - OpSum
Oracle Mapping,Market,CRP - Finance - OpSum
Oracle Mapping,Market Director,CRP - Finance - OpSum
Oracle Mapping,Market President,CRP - Finance - OpSum
Oracle Mapping,crf91_oracledepartmentid,CRP - Finance - OpSum
Oracle Mapping,crf91_oraclelegalentityid,CRP - Finance - OpSum
Oracle Mapping,crf91_oraclelocationid,CRP - Finance - OpSum
